LocalCurrencyAmount,ExchangeRate,Nights,Adults,Minors,FreeMinors,cluster,GraphDate,Profile
1170.25,19.16,1,4,0,0,1,2019-08,B
2391.9,20.31,3,1,0,0,0,2019-08,A
4740.0,19.43,4,2,0,0,1,2019-08,B
935.03,18.8673,1,1,0,0,0,2019-08,A
2376.45,19.41,3,2,0,2,2,2019-08,C
1439.35,1.0,1,2,0,0,1,2019-08,B
1951.6,19.92,2,1,0,0,0,2019-08,A
3697.2,1.0,2,2,0,0,1,2019-08,B
5391.74,16.0,1,2,0,0,1,2019-08,B
818.72,21.5,1,1,0,0,0,2019-08,A
8116.86,19.2109,3,3,0,0,1,2019-08,B
3616.0,19.35,2,1,0,0,0,2019-08,A
740.0,1.0,1,1,0,0,0,2019-08,A
1700.0,19.0,2,4,0,0,1,2019-08,B
944.0,18.77,1,2,0,0,1,2019-08,B
3109.24,21.91,1,3,0,0,1,2019-08,B
2675.42,21.41,3,1,0,0,0,2019-08,A
1540.0,16.0,1,1,0,0,0,2019-08,A
688.22,20.56,1,2,0,0,1,2019-08,B
2250.0,19.17,1,2,0,0,1,2019-08,B
1289.12,21.31,1,2,0,0,1,2019-08,B
3998.4,19.51,3,2,0,0,1,2019-08,B
2032.85,1.0,1,3,0,1,2,2019-08,C
2529.0,20.45,2,2,0,0,1,2019-08,B
1523.2,22.83,2,2,0,0,1,2019-08,B
578.34,21.39,1,2,0,0,1,2019-08,B
856.66,19.3,1,1,0,0,0,2019-08,A
1743.1,1.0,1,2,0,2,2,2019-08,C
2323.64,21.31,1,1,0,0,0,2019-08,A
1409.7,19.7522,2,1,3,3,2,2019-08,C
2469.22,16.0,2,2,0,1,2,2019-08,C
900.24,18.95,1,2,0,0,1,2019-08,B
674.0,19.0,1,1,0,0,0,2019-08,A
1950.0,19.01,2,1,0,0,0,2019-08,A
2550.0,1.0,3,1,0,0,0,2019-08,A
2336.0,18.89,2,1,0,0,0,2019-08,A
990.0,1.0,0,2,0,0,1,2019-08,B
1226.6,1.0,1,2,0,1,2,2019-08,C
4550.4,1.0,4,2,0,1,2,2019-08,C
2458.56,19.45,3,2,0,0,1,2019-08,B
1220.0,19.7522,2,2,0,0,1,2019-08,B
1571.46,19.02,2,1,0,0,0,2019-08,A
1017.45,18.84,1,1,0,0,0,2019-08,A
771.42,19.18,1,1,0,0,0,2019-08,A
600.0,19.0,1,1,0,0,0,2019-08,A
1847.9,1.0,1,2,0,0,1,2019-08,B
5190.3,1.0,3,2,0,0,1,2019-08,B
3986.5,19.2109,1,2,0,0,1,2019-08,B
1114.83,20.3,1,2,0,0,1,2019-08,B
2449.64,1.0,2,1,0,0,0,2019-08,A
840.0,1.0,1,2,0,0,1,2019-08,B
686.59,19.3,1,1,0,0,0,2019-08,A
2985.99,17.0,3,2,0,0,1,2019-08,B
1249.5,19.18,1,3,0,0,1,2019-08,B
2733.0,18.77,3,1,0,0,0,2019-08,A
2561.4,17.0,3,3,0,0,1,2019-08,B
1232.62,19.02,1,3,0,0,1,2019-08,B
950.0,1.0,1,2,0,0,1,2019-08,B
6215.56,1.0,4,1,0,0,1,2019-08,B
1475.0,18.7672,1,2,2,0,2,2019-08,C
1290.28,16.0,1,2,0,0,1,2019-08,B
1194.84,1.0,2,2,0,2,2,2019-08,C
2156.3,1.0,1,2,0,0,1,2019-08,B
978.28,20.13,1,1,0,0,0,2019-08,A
990.0,19.01,1,1,0,0,0,2019-08,A
696.0,19.97,1,1,0,0,0,2019-08,A
3429.68,19.2109,3,2,0,2,2,2019-08,C
948.42,19.2109,1,2,0,0,1,2019-08,B
1719.6,19.67,1,2,0,0,1,2019-08,B
1260.0,18.8817,1,2,1,0,2,2019-08,C
2265.02,19.15,2,3,0,0,1,2019-08,B
2549.0,19.7522,3,2,0,0,1,2019-08,B
819.4,21.54,1,1,0,0,0,2019-08,A
3566.0,19.3,2,2,0,0,1,2019-08,B
3247.48,21.31,2,2,0,0,1,2019-08,B
925.95,19.2135,1,3,0,0,1,2019-08,B
3104.0,20.07,1,1,0,0,0,2019-08,A
1762.69,16.0,1,1,0,0,0,2019-08,A
16210.8,21.31,3,2,0,0,2,2019-08,C
1059.1,20.25,1,1,0,0,0,2019-08,A
1511.76,21.31,1,2,0,1,2,2019-08,C
2268.0,18.77,3,1,0,0,0,2019-08,A
4119.27,19.45,3,1,0,0,0,2019-08,A
2636.02,21.31,1,2,0,0,1,2019-08,B
813.75,1.0,1,1,0,0,0,2019-08,A
940.0,1.0,1,2,0,0,1,2019-08,B
1822.0,18.77,2,1,0,0,0,2019-08,A
1178.48,1.0,1,1,0,0,0,2019-08,A
1477.88,18.77,2,1,0,0,0,2019-08,A
899.37,19.2109,1,2,0,0,1,2019-08,B
1469.4,21.31,1,2,0,0,1,2019-08,B
979.96,18.76,1,1,0,0,0,2019-08,A
1954.62,17.0,2,1,0,0,0,2019-08,A
1353.11,16.0,1,2,0,0,1,2019-08,B
793.56,19.2109,1,1,0,0,0,2019-08,A
1113.6,19.0,1,1,0,0,0,2019-08,A
1529.21,19.2109,1,1,0,0,0,2019-08,A
1130.82,16.0,1,2,0,0,1,2019-08,B
850.0,19.01,1,2,0,0,1,2019-08,B
829.43,18.99,1,1,0,0,0,2019-08,A
1247.8,16.0,1,2,0,0,1,2019-08,B
1253.07,19.69,1,1,0,0,0,2019-08,A
1052.84,1.0,1,2,0,0,1,2019-08,B
3436.52,21.31,2,2,0,2,2,2019-08,C
804.52,19.84,1,2,0,0,1,2019-08,B
1872.2,1.0,1,3,0,0,1,2019-08,B
2821.56,19.2362,2,3,0,0,1,2019-08,B
898.88,24.98,1,1,0,0,0,2019-08,A
8139.6,20.38,9,1,0,0,0,2019-08,A
5453.95,19.5669,5,1,0,0,0,2019-08,A
6257.55,19.2109,5,1,0,0,0,2019-08,A
2550.48,1.0,2,2,0,0,1,2019-08,B
4209.2,19.3,4,2,0,0,1,2019-08,B
1137.2,19.2,1,2,0,0,1,2019-08,B
557.36,19.01,1,1,0,0,0,2019-08,A
2500.0,1.0,2,1,0,0,0,2019-08,A
740.0,1.0,1,2,0,0,1,2019-08,B
2480.52,20.31,3,2,0,0,1,2019-08,B
750.0,18.92,1,1,0,0,0,2019-08,A
5405.8,1.0,5,1,0,0,0,2019-08,A
4950.4,22.73,8,2,0,0,1,2019-08,B
883.48,19.0,1,3,0,0,1,2019-08,B
795.6,20.37,1,1,0,0,0,2019-08,A
6165.9,19.32,2,2,0,0,1,2019-08,B
1894.92,19.8,2,2,0,0,1,2019-08,B
1822.0,18.77,2,1,0,0,0,2019-08,A
1498.36,1.0,1,2,0,0,1,2019-08,B
674.0,19.0,1,1,0,0,0,2019-08,A
1900.0,20.4,2,1,0,0,0,2019-08,A
1520.0,19.0,1,1,0,0,0,2019-08,A
755.2,18.77,1,1,0,0,0,2019-08,A
1121.0,1.0,1,2,0,1,2,2019-08,C
825.0,19.35,1,1,0,0,0,2019-08,A
1591.19,19.2109,1,2,0,1,2,2019-08,C
590.0,19.0,1,2,0,0,1,2019-08,B
3348.0,20.04,3,1,0,0,0,2019-08,A
4964.9,21.31,1,2,0,0,1,2019-08,B
899.37,19.2109,1,2,0,0,1,2019-08,B
2127.72,19.19,3,1,0,2,2,2019-08,C
717.3,19.51,1,1,0,0,0,2019-08,A
1194.1,1.0,1,3,0,0,1,2019-08,B
2543.94,21.31,2,2,0,0,1,2019-08,B
1374.6,21.31,1,2,0,2,2,2019-08,C
7456.96,1.0,2,4,0,0,1,2019-08,B
1973.4,19.83,3,1,0,0,0,2019-08,A
740.0,1.0,1,2,0,0,1,2019-08,B
3436.71,19.44,3,2,1,1,2,2019-08,C
7872.24,19.2109,3,2,0,2,2,2019-08,C
3384.86,19.2109,2,1,0,0,0,2019-08,A
3468.72,1.0,2,2,0,0,1,2019-08,B
920.0,19.01,1,2,0,0,1,2019-08,B
802.4,19.01,1,2,0,0,1,2019-08,B
1304.49,19.0747,1,2,0,0,1,2019-08,B
725.7,19.48,1,2,0,0,1,2019-08,B
2958.0,19.0,3,1,0,0,0,2019-08,A
1103.73,19.85,1,2,0,0,1,2019-08,B
4167.6,18.95,4,2,0,0,1,2019-08,B
1029.52,21.98,1,2,0,0,1,2019-08,B
3359.88,19.86,4,2,0,0,1,2019-08,B
1473.47,1.0,1,1,0,0,0,2019-08,A
1079.43,19.01,1,2,0,0,1,2019-08,B
840.0,1.0,1,2,0,0,1,2019-08,B
1486.9,20.53,2,2,0,0,1,2019-08,B
680.68,19.59,1,2,0,0,1,2019-08,B
3788.37,1.0,3,4,0,0,1,2019-08,B
2914.0,19.3,1,2,0,0,1,2019-08,B
920.0,18.97,1,1,0,0,0,2019-08,A
3189.2,19.8,4,1,0,0,0,2019-08,A
3087.85,16.0,1,2,0,0,1,2019-08,B
1904.02,19.2109,2,1,0,0,0,2019-08,A
1050.0,18.4,1,2,0,0,1,2019-08,B
2047.0,1.0,1,2,0,0,1,2019-08,B
1913.09,19.2109,1,2,0,0,1,2019-08,B
1875.44,21.21,2,2,0,2,2,2019-08,C
5550.72,18.86,7,1,0,0,0,2019-08,A
680.68,19.59,1,2,0,0,1,2019-08,B
2014.0,1.0,0,2,1,0,2,2019-08,C
7800.0,18.82,2,2,0,0,1,2019-08,B
2919.64,19.2109,2,2,0,0,1,2019-08,B
3045.12,21.31,2,2,2,2,2,2019-08,C
3680.91,20.36,3,4,0,0,1,2019-08,B
590.0,19.0,1,2,0,0,1,2019-08,B
2342.19,16.0,2,2,0,1,2,2019-08,C
920.0,19.98,1,1,0,0,0,2019-08,A
890.0,19.3,1,1,0,0,0,2019-08,A
1380.19,16.0,1,2,0,0,1,2019-08,B
689.02,19.75,1,2,0,0,1,2019-08,B
4535.29,21.31,1,1,0,0,1,2019-08,B
6610.0,24.39,3,2,0,0,1,2019-08,B
670.83,18.95,1,2,0,0,1,2019-08,B
780.64,22.18,1,1,0,0,0,2019-08,A
920.0,19.01,1,2,0,0,1,2019-08,B
1223.4,1.0,1,2,0,0,1,2019-08,B
2145.36,20.99,2,3,0,0,1,2019-08,B
13084.6,1.0,2,2,0,0,2,2019-08,C
4904.56,20.08,4,1,0,0,0,2019-08,A
950.0,19.01,1,1,0,0,0,2019-08,A
809.68,22.11,1,1,0,0,0,2019-08,A
2732.36,16.0,1,1,0,0,0,2019-08,A
980.0,19.0,2,2,0,0,1,2019-08,B
717.7,19.8695,1,3,0,0,1,2019-08,B
1606.5,20.37,2,2,0,0,1,2019-08,B
1000.0,24.39,1,1,0,0,0,2019-08,A
780.23,19.2109,1,2,0,0,1,2019-08,B
1217.81,21.31,1,2,0,0,1,2019-08,B
1666.0,20.08,1,2,0,0,1,2019-08,B
1037.41,19.7,1,2,0,0,1,2019-08,B
1485.12,20.86,2,2,0,0,1,2019-08,B
2434.0,19.52,2,2,0,0,1,2019-08,B
880.14,19.01,1,2,0,0,1,2019-08,B
678.2,17.0,1,2,0,0,1,2019-08,B
8580.72,1.0,2,2,0,0,1,2019-08,B
2226.62,19.22,2,2,0,0,1,2019-08,B
3009.0,1.0,1,1,0,0,0,2019-08,A
950.0,18.793,1,1,0,0,0,2019-08,A
4522.0,19.51,4,3,0,0,1,2019-08,B
5970.0,19.35,6,1,0,0,0,2019-08,A
1017.45,19.0,1,1,0,0,0,2019-08,A
940.0,1.0,1,2,0,0,1,2019-08,B
2550.68,19.2109,2,3,0,1,2,2019-08,C
873.18,18.9702,1,1,0,0,0,2019-08,A
1359.79,21.67,1,2,0,0,1,2019-08,B
952.0,19.08,1,2,0,0,1,2019-08,B
1642.68,1.0,1,2,0,2,2,2019-08,C
980.05,24.78,1,1,0,0,0,2019-08,A
1318.9,19.66,1,3,0,0,1,2019-08,B
970.65,18.84,1,1,0,0,0,2019-08,A
1150.0,1.0,1,2,0,0,1,2019-08,B
2091.06,19.15,2,2,0,0,1,2019-08,B
1047.04,1.0,1,2,0,0,1,2019-08,B
740.0,1.0,1,1,0,0,0,2019-08,A
2958.0,19.0,3,1,0,0,0,2019-08,A
3060.56,1.0,1,4,0,0,1,2019-08,B
2999.54,19.3,2,1,0,0,0,2019-08,A
1178.0,18.68,1,1,0,0,0,2019-08,A
3138.44,19.56,4,1,0,0,0,2019-08,A
2220.0,19.86,2,2,0,0,1,2019-08,B
5619.2,18.72,6,1,0,0,0,2019-08,A
4800.0,19.21,4,1,0,0,0,2019-08,A
1494.1,19.27,2,1,0,0,0,2019-08,A
11347.5,24.09,15,1,0,0,2,2019-08,C
1042.0,18.92,1,1,0,0,0,2019-08,A
3640.83,1.0,3,2,0,0,1,2019-08,B
945.82,21.1765,1,1,0,0,0,2019-08,A
870.0,1.0,1,2,0,0,1,2019-08,B
1436.17,1.0,1,2,0,0,1,2019-08,B
931.79,21.98,1,1,0,0,0,2019-08,A
1163.0,19.5,1,1,0,0,0,2019-08,A
740.0,1.0,1,2,0,0,1,2019-08,B
4730.25,19.33,3,1,0,0,0,2019-08,A
3832.64,18.0,2,2,0,0,1,2019-08,B
3990.0,19.01,3,4,0,0,1,2019-08,B
1904.8,19.57,1,2,0,2,2,2019-08,C
1140.0,1.0,1,4,0,0,1,2019-08,B
2000.0,1.0,2,2,2,0,2,2019-08,C
1405.03,19.0,2,2,0,0,1,2019-08,B
720.0,19.0,1,1,0,0,0,2019-08,A
1195.87,1.0,1,2,0,0,1,2019-08,B
2755.13,21.31,3,2,0,1,2,2019-08,C
739.38,18.88,1,2,0,0,1,2019-08,B
3247.5,21.31,2,2,0,0,1,2019-08,B
3600.0,19.3,2,1,0,0,0,2019-08,A
1595.75,1.0,1,2,0,0,1,2019-08,B
11464.88,1.0,3,2,0,0,1,2019-08,B
3093.52,19.3,4,1,0,0,0,2019-08,A
1710.81,19.2109,1,2,0,2,2,2019-08,C
840.0,1.0,1,2,0,0,1,2019-08,B
2645.37,19.48,3,1,0,0,0,2019-08,A
2737.46,19.49,2,2,0,0,1,2019-08,B
1989.2,19.85,2,1,0,0,0,2019-08,A
1050.0,18.0,1,3,0,0,1,2019-08,B
1260.0,24.39,1,2,0,0,1,2019-08,B
1045.0,21.53,1,1,0,0,0,2019-08,A
1297.0,19.11,1,1,0,0,0,2019-08,A
1112.65,18.55,1,1,0,0,0,2019-08,A
8784.02,19.21,7,3,0,0,1,2019-08,B
842.89,18.781,4,2,0,0,1,2019-08,B
764.69,24.67,1,2,0,0,1,2019-08,B
1272.0,19.2109,1,2,0,0,1,2019-08,B
840.0,1.0,1,1,0,0,0,2019-08,A
926.51,19.03,1,1,0,0,0,2019-08,A
716.9,1.0,1,2,0,0,1,2019-08,B
1604.8,19.01,2,1,0,0,0,2019-08,A
780.64,22.76,1,1,0,0,0,2019-08,A
1884.1,23.1325,1,2,0,0,1,2019-08,B
5330.0,1.0,3,2,0,0,1,2019-08,B
800.0,19.01,1,1,0,0,0,2019-08,A
584.0,19.0,1,1,0,0,0,2019-08,A
630.0,21.65,1,1,0,0,0,2019-08,A
3033.6,1.0,2,1,0,0,0,2019-08,A
816.64,19.21,1,2,0,0,1,2019-08,B
1964.8,20.25,2,2,0,0,1,2019-08,B
821.85,18.99,1,2,2,0,2,2019-08,C
1113.6,19.0,1,2,3,0,2,2019-08,C
6222.51,20.08,4,2,2,0,2,2019-08,C
1076.75,19.3855,1,2,0,0,1,2019-08,B
2060.0,19.86,2,2,0,0,1,2019-08,B
990.0,19.01,1,2,0,0,1,2019-08,B
4119.4,19.2109,4,2,0,0,1,2019-08,B
1373.6,22.78,2,2,0,0,1,2019-08,B
997.0,18.7672,1,1,0,0,0,2019-08,A
1361.86,1.0,1,2,0,0,1,2019-08,B
821.1,19.08,1,1,0,0,0,2019-08,A
2220.0,18.5,1,3,1,0,2,2019-08,C
1823.58,19.25,2,2,0,0,1,2019-08,B
2843.24,21.98,4,1,0,0,0,2019-08,A
1625.0,19.61,2,1,0,0,0,2019-08,A
2642.7,19.7,2,2,0,0,1,2019-08,B
1246.6,19.2109,1,2,0,0,1,2019-08,B
2452.17,21.31,2,2,0,0,1,2019-08,B
2315.03,16.0,1,2,0,0,1,2019-08,B
1116.0,20.07,1,1,0,0,0,2019-08,A
1148.4,19.0,1,1,0,0,0,2019-08,A
924.11,19.55,1,2,0,0,1,2019-08,B
920.25,1.0,1,2,0,0,1,2019-08,B
3993.82,1.0,2,2,0,0,1,2019-08,B
1369.03,19.3,1,2,0,0,1,2019-08,B
3528.76,18.75,3,2,1,1,2,2019-08,C
626.54,19.2,1,2,0,0,1,2019-08,B
1029.35,19.83,1,1,0,0,0,2019-08,A
1280.2,21.6,1,1,0,0,0,2019-08,A
2110.0,19.38,2,1,0,0,0,2019-08,A
1892.1,19.75,2,1,0,0,0,2019-08,A
843.0,19.7522,1,2,1,1,2,2019-08,C
1100.0,19.0,2,2,0,0,1,2019-08,B
1980.0,19.01,2,1,0,0,0,2019-08,A
1142.4,18.99,1,1,0,0,0,2019-08,A
2304.0,19.0,3,2,0,0,1,2019-08,B
947.12,19.0,1,1,0,0,0,2019-08,A
3540.0,19.16,3,4,0,0,1,2019-08,B
4749.0,18.77,5,1,0,0,0,2019-08,A
1123.15,19.85,1,2,0,0,1,2019-08,B
953.19,19.9,1,2,0,0,1,2019-08,B
3092.84,16.0,2,2,0,0,1,2019-08,B
1095.47,19.2109,1,2,0,0,1,2019-08,B
1191.84,19.19,2,1,0,0,0,2019-08,A
2918.2,19.41,4,2,0,0,1,2019-08,B
986.0,19.0,1,1,0,0,0,2019-08,A
1146.0,18.97,1,2,0,0,1,2019-08,B
1191.8,19.01,1,2,0,0,1,2019-08,B
2939.54,1.0,2,4,0,0,1,2019-08,B
5112.0,18.89,6,2,0,0,1,2019-08,B
892.14,21.93,1,2,0,0,1,2019-08,B
3132.7,22.83,5,2,0,0,1,2019-08,B
1279.8,21.31,1,2,0,0,1,2019-08,B
694.52,19.7,1,2,0,0,1,2019-08,B
1598.0,19.0,2,1,0,0,0,2019-08,A
4762.6,19.16,2,2,0,0,1,2019-08,B
8448.0,16.5,8,1,0,0,0,2019-08,A
3348.18,18.0,3,2,0,0,1,2019-08,B
1050.0,1.0,1,2,0,0,1,2019-08,B
1129.61,19.33,1,1,0,0,0,2019-08,A
1679.74,21.31,1,2,0,0,1,2019-08,B
1680.0,1.0,2,2,0,0,1,2019-08,B
2418.36,19.0455,3,1,0,0,0,2019-08,A
790.0,18.0,1,1,0,0,0,2019-08,A
2749.2,1.0,2,2,0,0,1,2019-08,B
3050.84,16.0,2,1,0,0,0,2019-08,A
2263.36,19.57,2,2,0,0,1,2019-08,B
700.02,19.02,1,2,0,0,1,2019-08,B
1000.0,1.0,1,2,0,0,1,2019-08,B
780.23,19.2109,1,2,0,0,1,2019-08,B
2000.0,22.81,1,2,0,0,1,2019-08,B
840.0,1.0,1,2,0,2,2,2019-08,C
5216.0,17.0,2,3,0,0,1,2019-08,B
2114.56,19.69,3,1,0,0,0,2019-08,A
7305.06,1.0,6,1,0,0,0,2019-08,A
782.6,17.0,1,1,0,0,0,2019-08,A
2460.58,19.97,2,1,0,0,0,2019-08,A
1060.0,1.0,1,2,0,0,1,2019-08,B
806.13,19.3375,1,1,0,0,0,2019-08,A
840.0,1.0,1,2,0,0,1,2019-08,B
740.0,1.0,1,2,0,0,1,2019-08,B
2866.04,20.46,4,2,0,2,2,2019-08,C
831.69,19.22,1,2,0,0,1,2019-08,B
868.0,18.77,1,1,0,0,0,2019-08,A
5241.76,1.0,2,2,0,0,1,2019-08,B
653.8,19.18,1,2,0,0,1,2019-08,B
800.0,19.6,1,1,0,0,0,2019-08,A
1263.2,19.0,2,1,0,0,0,2019-08,A
1071.0,18.65,1,1,0,0,0,2019-08,A
3438.18,1.0,3,1,0,0,0,2019-08,A
3210.0,19.0,5,2,0,0,1,2019-08,B
1130.5,19.33,1,2,0,0,1,2019-08,B
865.34,19.41,1,2,0,0,1,2019-08,B
1916.0,19.12,1,4,0,0,1,2019-08,B
2566.34,1.0,2,2,0,2,2,2019-08,C
3186.25,22.97,5,1,0,0,0,2019-08,A
926.42,19.41,1,2,0,0,1,2019-08,B
4994.3,1.0,2,3,0,0,1,2019-08,B
742.56,21.8,1,2,0,0,1,2019-08,B
1949.68,1.0,2,2,0,0,1,2019-08,B
1038.97,19.75,1,1,0,0,0,2019-08,A
720.52,19.4,1,2,0,0,1,2019-08,B
1217.0,19.3,1,1,0,0,0,2019-08,A
1257.0,19.3,1,3,0,0,1,2019-08,B
777.75,19.9,1,1,0,0,0,2019-08,A
1300.0,19.3,1,1,0,0,0,2019-08,A
2953.0,19.2109,2,2,0,0,1,2019-08,B
840.0,19.3,1,1,0,0,0,2019-08,A
1256.64,22.21,1,4,0,0,1,2019-08,B
2340.3,19.06,3,2,0,0,1,2019-08,B
556.92,20.63,1,1,0,0,0,2019-08,A
1303.51,16.0,1,2,0,0,1,2019-08,B
860.0,19.41,1,2,0,2,2,2019-08,C
1121.0,1.0,1,2,0,0,1,2019-08,B
1111.6,21.33,1,2,0,0,1,2019-08,B
3867.93,19.2109,3,1,0,0,0,2019-08,A
1712.0,19.91,2,2,0,0,1,2019-08,B
3887.18,18.8817,3,4,0,0,1,2019-08,B
3485.13,21.76,3,1,0,0,0,2019-08,A
2000.0,1.0,1,2,0,0,1,2019-08,B
578.0,18.89,1,1,2,0,2,2019-08,C
1243.0,19.41,1,1,0,0,0,2019-08,A
1751.0,19.41,1,2,0,0,1,2019-08,B
5543.16,1.0,4,2,0,0,1,2019-08,B
627.94,19.3,1,1,0,0,0,2019-08,A
1031.32,1.0,1,1,0,0,0,2019-08,A
1137.0,18.83,1,1,0,0,0,2019-08,A
1250.0,1.0,1,2,0,0,1,2019-08,B
1104.8,21.98,1,3,0,0,1,2019-08,B
950.0,22.87,1,2,0,0,1,2019-08,B
1313.42,19.46,1,3,0,0,1,2019-08,B
925.95,19.861,1,3,0,0,1,2019-08,B
900.0,19.43,1,4,0,0,1,2019-08,B
5700.0,19.43,2,2,0,0,1,2019-08,B
1302.13,1.0,1,2,0,0,1,2019-08,B
1801.0,19.18,0,4,0,0,1,2019-08,B
5365.5,19.45,5,3,0,0,1,2019-08,B
722.39,19.5669,1,1,0,0,0,2019-08,A
800.0,19.51,2,2,0,0,1,2019-08,B
1029.35,19.57,1,2,0,0,1,2019-08,B
800.0,18.6797,1,1,0,0,0,2019-08,A
1463.77,21.31,1,2,0,0,1,2019-08,B
5265.0,1.0,3,1,0,0,1,2019-08,B
1535.86,19.0,2,1,0,0,0,2019-08,A
3076.0,19.2109,2,2,0,0,1,2019-08,B
2566.72,1.0,2,2,0,2,2,2019-08,C
854.36,20.5,1,1,0,0,0,2019-08,A
1607.15,21.31,1,2,0,0,1,2019-08,B
1113.3,18.95,1,2,0,0,1,2019-08,B
1307.0,19.3,1,1,0,0,0,2019-08,A
991.37,22.0,1,2,0,0,1,2019-08,B
1965.0,19.2109,1,4,0,0,1,2019-08,B
1164.0,19.41,1,1,0,0,0,2019-08,A
2151.9,19.7,3,1,0,0,0,2019-08,A
1115.54,21.31,1,2,0,1,2,2019-08,C
2500.0,19.0,5,1,0,0,0,2019-08,A
1880.0,19.3,2,2,0,0,1,2019-08,B
1350.0,19.0,3,2,0,0,1,2019-08,B
1066.0,20.04,1,2,0,0,1,2019-08,B
2830.0,19.4,1,4,0,0,1,2019-08,B
2513.4,18.5,2,1,0,0,0,2019-08,A
823.89,19.5623,1,2,0,0,1,2019-08,B
3995.65,18.9,1,2,0,0,1,2019-08,B
870.0,19.0,1,1,0,0,0,2019-08,A
1680.0,1.0,2,2,2,0,2,2019-08,C
3429.06,1.0,2,2,0,0,1,2019-08,B
1460.18,19.0,2,1,0,0,0,2019-08,A
3132.0,19.0,2,2,0,0,1,2019-08,B
3102.32,19.76,4,1,0,0,0,2019-08,A
1133.36,19.8695,1,1,0,0,0,2019-08,A
657.86,21.33,1,2,0,0,1,2019-08,B
1602.59,1.0,1,1,0,0,0,2019-08,A
1606.2,19.2109,1,2,0,0,1,2019-08,B
1005.0,19.2,1,1,0,0,0,2019-08,A
2208.34,19.7,3,2,0,0,1,2019-08,B
2179.08,19.41,2,2,0,0,1,2019-08,B
1718.25,16.0,1,1,0,0,0,2019-08,A
2196.66,1.0,2,2,0,0,1,2019-08,B
1688.0,19.41,1,1,0,0,0,2019-08,A
2390.0,18.83,1,3,2,0,2,2019-08,C
3038.78,19.1,2,3,0,0,1,2019-08,B
1104.0,19.03,1,2,0,2,2,2019-08,C
2871.76,1.0,2,2,0,0,1,2019-08,B
2010.0,19.28,1,1,0,0,0,2019-08,A
2098.02,19.2109,1,2,0,0,1,2019-08,B
1248.92,19.7,1,3,0,0,1,2019-08,B
3712.8,22.16,5,1,0,0,0,2019-08,A
680.68,19.66,1,1,0,0,0,2019-08,A
1720.56,19.01,2,1,0,0,0,2019-08,A
799.68,21.52,1,2,0,0,1,2019-08,B
5150.34,18.75,6,2,0,0,1,2019-08,B
1007.0,19.3,1,2,0,0,1,2019-08,B
2848.01,19.2109,1,4,0,0,1,2019-08,B
1951.8,19.45,2,2,0,0,1,2019-08,B
1842.0,18.79,2,1,0,0,0,2019-08,A
960.5,22.72,1,2,0,1,2,2019-08,C
2635.65,19.61,3,2,0,0,1,2019-08,B
1472.92,19.2109,1,2,0,0,1,2019-08,B
685.44,20.37,1,2,0,0,1,2019-08,B
977.82,19.53,1,1,0,0,0,2019-08,A
784.0,19.0,1,2,0,0,1,2019-08,B
1218.5,19.2,1,1,0,0,0,2019-08,A
809.67,22.68,1,2,0,2,2,2019-08,C
2097.46,1.0,2,2,0,0,1,2019-08,B
888.97,20.4,1,2,2,2,2,2019-08,C
1112.65,24.39,1,1,0,0,0,2019-08,A
2336.58,19.41,3,2,0,0,1,2019-08,B
4394.26,19.32,1,2,0,0,1,2019-08,B
850.0,19.13,1,1,0,0,0,2019-08,A
1180.06,1.0,1,2,0,0,1,2019-08,B
675.92,19.85,1,1,0,0,0,2019-08,A
1161.16,21.33,1,2,0,0,1,2019-08,B
2654.4,19.2,2,1,0,0,0,2019-08,A
1715.9,19.59,2,1,0,0,0,2019-08,A
729.6,22.54,2,2,0,0,1,2019-08,B
1118.64,1.0,1,2,0,0,1,2019-08,B
3165.75,19.17,3,1,0,0,0,2019-08,A
1260.0,1.0,1,2,0,0,1,2019-08,B
1687.4,1.0,1,2,0,0,1,2019-08,B
1465.66,19.61,2,2,0,0,1,2019-08,B
1300.0,19.06,1,1,0,0,0,2019-08,A
2640.44,19.8,4,2,0,0,1,2019-08,B
1172.8,20.02,1,2,0,0,1,2019-08,B
1942.08,19.6,2,1,0,0,0,2019-08,A
7140.0,19.41,8,1,0,0,0,2019-08,A
840.0,1.0,1,2,0,0,1,2019-08,B
1318.28,18.0,1,2,0,0,1,2019-08,B
3573.57,19.85,3,2,0,0,1,2019-08,B
617.75,19.51,1,1,0,0,0,2019-08,A
1973.75,21.31,1,2,0,1,2,2019-08,C
806.12,19.3375,1,1,0,0,0,2019-08,A
1906.38,19.02,1,1,0,0,0,2019-08,A
1042.64,16.0,1,2,0,0,1,2019-08,B
996.68,19.02,1,2,0,0,1,2019-08,B
1007.0,19.3,1,1,0,0,0,2019-08,A
750.0,1.0,1,1,0,0,0,2019-08,A
3398.61,21.31,3,1,0,0,0,2019-08,A
678.2,17.0,1,2,0,0,1,2019-08,B
2214.0,19.3,2,1,0,0,0,2019-08,A
723.52,21.9,1,2,0,0,1,2019-08,B
2917.41,19.2109,3,2,0,2,2,2019-08,C
6155.0,19.41,6,2,0,0,1,2019-08,B
1036.26,21.31,1,2,0,0,1,2019-08,B
1221.45,19.2109,1,3,0,0,1,2019-08,B
2174.45,18.85,3,2,0,0,1,2019-08,B
1088.4,16.5,1,1,0,0,0,2019-08,A
1469.4,21.31,1,2,2,2,2,2019-08,C
2434.0,19.52,2,1,0,0,0,2019-08,A
